0,IMG_ID,2,3,4,5,6,7,8,9,10,11,LON,LAT,14,15,16,17,18,19,20,21,22,23,24
564,13323755075.jpg,904fc274e62d117ec9adbbaf64b560,96645747@N00,rthrelkeld,15:51.0,1395473995,NIKON+CORPORATION+NIKON+D200,GulfWar2014-598,,"2014,ansteorra,gulf,sca,wars",,-89.461412,30.912627,16,http://www.flickr.com/photos/96645747@N00/13323755075/,http://farm8.staticflickr.com/7310/13323755075_0ba740bd09.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7310,8,0ba740bd09,b31db90d2d,jpg,0
567,4820837489.jpg,2a66ced51c8f0cfdcd9472c76f2cb,44926920@N06,%CE%A0%CF%81%CF%89%CE%B8%CF%85%CF%80%CE%BF%CF%85%CF%81%CE%B3%CF%8C%CF%82+%CF%84%CE%B7%CF%82+%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82,38:18.0,1279900288,Canon+EOS+5D+Mark+II,%CE%95%CF%80%CE%AF%CF%83%CE%BA%CE%B5%CF%88%CE%B7+%CF%83%CF%84%CE%BF+%CE%9C%CE%BD%CE%B7%CE%BC%CE%B5%CE%AF%CE%BF+%CF%84%CF%89%CE%BD+%CE%9C%CE%B1%CF%81%CF%84%CF%8D%CF%81%CF%89%CE%BD+%CE%BA%CE%B1%CE%B9+%CE%97%CF%81%CF%8E%CF%89%CE%BD+%CF%84%CE%BF%CF%85+%CE%9F%CE%BB%CE%BF%CE%BA%CE%B1%CF%85%CF%84%CF%8E%CE%BC%CE%B1%CF%84%CE%BF%CF%82+%22Yad+Vshem%22%2C+%CE%9A%CE%B1%CF%84%CE%AC%CE%B8%CE%B5%CF%83%CE%B7+%CE%A3%CF%84%CE%B5%CF%86%CE%AC%CE%BD%CE%BF%CF%85+%CF%83%CF%84%CE%B7%CE%BD+%CE%91%CE%AF%CE%B8%CE%BF%CF%85%CF%83%CE%B1+%CE%9C%CE%BD%CE%AE%CE%BC%CE%B7%CF%82,,"%CF%80%CE%B1%CF%80%CE%B1%CE%BD%CE%B4%CF%81%CE%AD%CE%BF%CF%85,%CF%80%CF%81%CF%89%CE%B8%CF%85%CF%80%CE%BF%CF%85%CF%81%CE%B3%CF%8C%CF%82,papandreou,prime+minister",,35.222307,31.790846,16,http://www.flickr.com/photos/44926920@N06/4820837489/,http://farm5.staticflickr.com/4136/4820837489_c4df41b591.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,4136,5,c4df41b591,b54736af01,jpg,0
569,5780747158.jpg,72e3feeb1470b8e18d36e727b74e8c,38439215@N06,%E6%BE%8E%E6%B9%96%E5%B0%8F%E9%9B%B2%E9%9B%80,35:07.0,1306836617,NIKON+CORPORATION+NIKON+D200,%E9%A2%A8%E9%9B%A8%E8%98%AD+Zephyranthes+minima+%E8%8A%B1%E6%9C%B5,Taken+Date%3A+2011%3A05%3A31+12%3A35%3A07%0AMake%3A+NIKON+CORPORATION%0AModel%3A+NIKON+D200%0AFocalLength%3A+105.0+mm%0AF-Number%3A+F+16%0AExposure+Time%3A+1%2F60+secs%0AISO+Speed%3A+100,"%E9%A2%A8%E9%9B%A8%E8%98%AD,1%2F60+secs,105.0+mm,2011%3A05%3A31+12%3A35%3A07,f+16,friendly.flickr,iso+100,nikon+corporation,nikon+d200,rain+lily,zephyranthes,zephyranthes+minima",,119.576166,23.575666,16,http://www.flickr.com/photos/38439215@N06/5780747158/,http://farm4.staticflickr.com/3254/5780747158_e1aa7268ba.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3254,4,e1aa7268ba,28c21706fd,jpg,0
571,7506210980.jpg,5e6c143ba8c5a4416919c4c26476ea1c,70221037@N00,renedrivers,48:57.0,1341469210,SONY+DSC-HX200V,San+Francisco+4th+of+July+Fireworks+2012,,"bay+area,fireworks,july+4th,renedrivers,san+francisco,san+francisco+4th+of+july",,-122.458355,37.792083,16,http://www.flickr.com/photos/70221037@N00/7506210980/,http://farm9.staticflickr.com/8011/7506210980_624828b9df.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,8011,9,624828b9df,5c6ebf6793,jpg,0
576,8800271528.jpg,d83dcdee3e84f0214c3e69890df6561,8832501@N03,seimon.thomas,28:25.0,1369305245,Canon+EOS+400D+DIGITAL,2013+04+04+No+017996+-+018003+-+Panorama+-+Waihi+Gold+Mine,The+huge+open+cast+gold+mine+in+Waihi.%0A%3Cb%3EIf+you%27d+like+to+use++this+picture+for+commercial+purposes%2C+please+contact+me%2C+I+usually+allow+it.%3C%2Fb%3E,"gold,new+zealand,public,waihi",,175.843777,-37.388879,16,http://www.flickr.com/photos/8832501@N03/8800271528/,http://farm6.staticflickr.com/5349/8800271528_5fa4119438.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5349,6,5fa4119438,d006532f0b,jpg,0
583,4654689459.jpg,cb42b7f50b820fc6afbfba5fb9f6db8,14826579@N03,Andrea+Jara+S,54:55.0,1275282419,Canon+EOS+DIGITAL+REBEL+XSi,Re-+construcci%C3%B3n,Tras+el+terremoto%2C+viene+la+reconstrucci%C3%B3n%0Amarzo+2010-+Constituci%C3%B3n+%0A%28Rueda+de+prensa%2C+%C3%BAltimos+d%C3%ADas+de+Bachelet%29,,,-72.415351,-35.324229,12,http://www.flickr.com/photos/14826579@N03/4654689459/,http://farm5.staticflickr.com/4049/4654689459_64a16db62e.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,4049,5,64a16db62e,0f7c9ac0d3,jpg,0
591,4533053129.jpg,a2d0236de87ee4fecb4eb5b0c497e86e,39380533@N07,ychaker,53:02.0,1271647338,NIKON+CORPORATION+NIKON+D80,Layaleena+2010%2C+show+and+after+after+party,,"aso,layaleena,uva",,-78.497228,38.03621,15,http://www.flickr.com/photos/39380533@N07/4533053129/,http://farm5.staticflickr.com/4060/4533053129_dc8c037baf.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,4060,5,dc8c037baf,d147934fef,jpg,0
634,12759068604.jpg,56fd4c19296a470edd94ab04691db,37885263@N05,Fotos+GOVBA,12:30.0,1393287349,Canon+EOS-1D+Mark+IV,Uau%C3%A1,Governador+Jaques+Wagner+assina+da+ordem+de+servi%C3%A7o+para+constru%C3%A7%C3%A3o+da+BR+235+em+Uau%C3%A1.%0AFoto%3A+Haroldo+Abrantes%2FGOVBA,"governo+da+bahia,jaques+wagner,uau%C3%A1",,-39.486236,-9.83289,11,http://www.flickr.com/photos/37885263@N05/12759068604/,http://farm3.staticflickr.com/2887/12759068604_56351277ef.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2887,3,56351277ef,edd9df8bc0,jpg,0
642,2061249534.jpg,33159758328eeeea7d66ddfebd33b124,44048128@N00,adamjackson1984,47:45.0,1195953613,Apple+iPhone,This+weeks+groceries,,untagged,,-81.322174,29.896019,11,http://www.flickr.com/photos/44048128@N00/2061249534/,http://farm3.staticflickr.com/2081/2061249534_355c03df71.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2081,3,355c03df71,f3ffa40a86,jpg,0
650,2497840790.jpg,f2ea79f7149914c71a460f71ddc603b,61704660@N00,7ty9,18:15.0,1210965168,Canon+EOS+400D+DIGITAL,jemand+am+strand,,"corse,die,kosika,road,sehen,unterwegs,urlaub,welt",,8.694305,42.270703,10,http://www.flickr.com/photos/61704660@N00/2497840790/,http://farm3.staticflickr.com/2043/2497840790_da1ab0dabf.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,2043,3,da1ab0dabf,97235ac471,jpg,0
654,13018413104.jpg,2d319ef76fb4466f9bc86aab8459aee,61627429@N05,%C2%A9Marcos_Candia,39:42.0,1394314009,SONY+DSLR-A200,Entroido+2.014,Desfile+de+Mondo%C3%B1edo,"carnaval,desfile,entroido,mondo%C3%B1edo",,-7.363307,43.428271,15,http://www.flickr.com/photos/61627429@N05/13018413104/,http://farm8.staticflickr.com/7348/13018413104_c5920d2c03.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7348,8,c5920d2c03,833ec64bb1,jpg,0
669,5484482393.jpg,bece2a0d27248cc8b2e089db37c5d1,21746901@N08,Matt+Blaze,16:58.0,1298876645,Leica+Camera+AG+M9+Digital+Camera,No+Trespassing+Sign%2C+Point+Richmond%2C+CA,27+February+2011.++Point+Richmond%2C+CA.%0A%0AFor+the+first+84+years+of+the+20th+century%2C+the+Santa+Fe+Railroad+moved+freight+across+the+San+Francisco+Bay+by+barge.++Railroad+cars+were+decoupled+from+trains+and+loaded+onto+%22carfloat%22+barges%2C+which+were+pulled+across+the+bay+by+a+small+fleet+of+tug+boats%2C+to+be+re-attached+to+trains+at+the+other+end.+The+service+ended+in+1984+when+a+fire+destroyed+the+Point+Richmond+pier+%28the+East+Bay+terminal+for+the+operation%29.%0A%0AThe+Richmond+carfloat+terminal+and+the+surrounding+waterfront+area+have+since+been+converted+into+parkland%2C+but+the+ruins+of+the+ferry+slip+remain%2C+with+the+lift+mechanism+for+the+track+apron+largely+intact.%0A%0ASome+of+the+residual+signage+clearly+dates+back+quite+a+while%3A%0A%0ANOTICE%0AThis+Is+Private+Property%0ATrespassers+Are+Warened+To%0AKEEP+OFF%0AThe+AT+%26+SF+Ry.+Co.%0A%0ALeica+50mm%2F1.4+Summilux+Lens+%28%40+f%2F5.6%29%2C+Leica+M9+camera+%28%40+ISO+160%29%0A%0ANo+emulsions+were+harmed+in+the+making+of+this+image.%0A%0AL1000810,"abandoned,at%26sf,carfloat,pier,richmond",,-122.389805,37.909893,16,http://www.flickr.com/photos/21746901@N08/5484482393/,http://farm6.staticflickr.com/5096/5484482393_ed0ce8c135.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5096,6,ed0ce8c135,f08cf82c63,jpg,0
704,6877985988.jpg,5de0d7b26cb78218de85fbe503e57bd,53708260@N08,Gerald+Gabernig,51:33.0,1332948210,Canon+EOS+550D,sunrise%7C+%2711,,,,14.68048,46.8846,10,http://www.flickr.com/photos/53708260@N08/6877985988/,http://farm8.staticflickr.com/7230/6877985988_d6ccface5c.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,7230,8,d6ccface5c,2862f1b69f,jpg,0
708,5703013770.jpg,ddf823a6738c387fd432f63dc83e9b97,25287507@N02,Rexness,19:58.0,1304932798,,Reinhardt+and+Millie,,,,144.604775,-37.878579,16,http://www.flickr.com/photos/25287507@N02/5703013770/,http://farm3.staticflickr.com/2744/5703013770_71af4ddba7.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2744,3,71af4ddba7,3814b6292f,jpg,0
715,7822253820.jpg,e8bb422bb7b243f486776df2d3f689,39649586@N06,anaaldea,47:28.0,1345455050,NIKON+CORPORATION+NIKON+D60,san+petesburgo,,,,29.904785,59.887903,11,http://www.flickr.com/photos/39649586@N06/7822253820/,http://farm8.staticflickr.com/7119/7822253820_550c37a762.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,7119,8,550c37a762,b277c45439,jpg,0
718,3779988145.jpg,3e633de660637855988b76ab9d16f8a,41059787@N03,algortako_jai_batzordea,17:54.0,1249208274,OLYMPUS+CORPORATION+X350%2CD575Z%2CC360Z,P1010123,,,,-3.012861,43.351283,16,http://www.flickr.com/photos/41059787@N03/3779988145/,http://farm4.staticflickr.com/3600/3779988145_533f3cfee5.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,3600,4,533f3cfee5,9ea2eba876,jpg,0
722,6226079915.jpg,bb4fc7984c68a6472ee3edb97ccb27,67012737@N05,bob+stephan,06:28.0,1318170663,Canon+EOS+60D,IMG_6388,,"fusion+north,soccer,win",,-86.412271,39.808536,16,http://www.flickr.com/photos/67012737@N05/6226079915/,http://farm7.staticflickr.com/6227/6226079915_0150f11fe0.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,6227,7,0150f11fe0,42dd8a56d3,jpg,0
724,5365150692.jpg,ef459c1c9333fc63455db182823d1a5,10202788@N08,vivimora__,50:17.0,1295301017,,restaurant+pr%C3%A9f%C3%A9r%C3%A9,,"instagram+app,iphoneography,square,square+format","foursquare%3Avenue%3D1942620,uploaded%3Aby%3Dinstagram",-74.02987,4.696365,16,http://www.flickr.com/photos/10202788@N08/5365150692/,http://farm6.staticflickr.com/5005/5365150692_d4bc765e48.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,5005,6,d4bc765e48,f7154c58f2,jpg,0
725,4272303739.jpg,10b55e16cd573887f11db22ba35bfea,34415916@N07,ganeshaisis,04:31.0,1263429831,Canon+EOS+DIGITAL+REBEL+XTi,Graff+on+Cargo+Container+%40+SOTA,By+Ganesha+Balunsat,"art,arts,balunsat,cheekaroo,francisco,ganesha,graff,graffiti,graffitti,isis,mark,rebel,san,school,sf,sota,tok,xti",,-122.449407,37.744099,13,http://www.flickr.com/photos/34415916@N07/4272303739/,http://farm3.staticflickr.com/2761/4272303739_037b6623cd.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,2761,3,037b6623cd,96053670,jpg,0
733,3879157630.jpg,bd92d0371f54cca7b1aab4251a76bbbb,7601154@N02,oinegue,35:24.0,1251833298,,03-26+Elefanti,,,,25.072333,-29.065,16,http://www.flickr.com/photos/7601154@N02/3879157630/,http://farm3.staticflickr.com/2541/3879157630_39e56c719c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,2541,3,39e56c719c,856cda322a,jpg,0
746,206952130.jpg,797c9b9c2c53bb888a5ddcbee2a3c22,58787935@N00,NoDivision,40:28.0,1154749228,,ny02,,"brick,city,manhattan,new,newyork,nyc,urban,york",,-74.011416,40.714638,13,http://www.flickr.com/photos/58787935@N00/206952130/,http://farm1.staticflickr.com/95/206952130_d6e625318c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,95,1,d6e625318c,d6e625318c,jpg,0
768,2760079853.jpg,fbafd53ca08c3e9155c6d554cb15ac5f,15940041@N08,ross.grady,37:00.0,1218657922,Canon+PowerShot+A710+IS,Jasmine+Custard%2C+Black+Tea%2C+Banana,The+yellow+tube+is+the+jasmine+custard%2C+and+it+was+far-and-away+the+most+remarkable+jasmine-flavored+thing+I%27ve+ever+encountered.+Possibly+the+single+best+item+on+the+entire+dinner+menu%2C+actually.+The+blob+to+its+right+was+banana+ice+cream+%28there%27s+a+banana+slice+hiding+beneath+it%29%2C+and+as+with+the+banana+ice+creams+at+Lantern+and+Jujube%2C+it+was+divine.+There+are+a+couple+of+ultra-thin+sheets+of+caramelized+sugar+there%2C+along+with+the+long+white+thread+of%2C+I+think%2C+milk+foam.+The+black+tea+came+in+the+form+of+a+dusting+of+powder+visible+at+the+upper+left.,"2008,august,menu,new,nyc,rgscf,tasting,wd50,york",,-73.984703,40.719787,15,http://www.flickr.com/photos/15940041@N08/2760079853/,http://farm4.staticflickr.com/3121/2760079853_4306e78960.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,3121,4,4306e78960,5d81410634,jpg,0
775,6281827061.jpg,cb7add77d242d6728567582cc78489,60757641@N06,Sydney+Friedman,58:27.0,1319603322,Canon+EOS+DIGITAL+REBEL+XSi,,,,,35.202941,31.821564,7,http://www.flickr.com/photos/60757641@N06/6281827061/,http://farm7.staticflickr.com/6218/6281827061_b3f4afcd74.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,6218,7,b3f4afcd74,2c782ee209,jpg,0
799,6575594273.jpg,21fa48864eb6ca6decd98ed5e715e41,17562308@N02,Kmeron,13:31.0,1324917247,NIKON+CORPORATION+NIKON+D700,_Christmas+Couscous+%40+BXL-1971,Photo+by+%3Ca+href%3D%22http%3A%2F%2Ftwitter.com%2FKmeron%22+rel%3D%22nofollow%22%3E%40Kmeron%3C%2Fa%3E%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.facebook.com%2Fmusicfromthepit%22+rel%3D%22nofollow%22%3E%7C%7CFacebook+page+is+this+way%7C%7C%3C%2Fa%3E,,,4.32659,50.819073,15,http://www.flickr.com/photos/17562308@N02/6575594273/,http://farm8.staticflickr.com/7021/6575594273_6c90136898.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,7021,8,6c90136898,44ba8bebd5,jpg,0
826,3992606427.jpg,fcc2c43d194480792c1e584283eefdf,33756516@N07,rrrtem,57:41.0,1255017524,NIKON+CORPORATION+NIKON+D300,woody+and+his+wife,Morning.+Rain.+%0A2009%2F10%2F08+-+Kaliningrad,"city,kaliningrad,koenigsberg,life,people,rain,russia,street,umbrella",,20.502204,54.704391,11,http://www.flickr.com/photos/33756516@N07/3992606427/,http://farm4.staticflickr.com/3093/3992606427_e011d2492f.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,3093,4,e011d2492f,b026246db9,jpg,0
828,5653121597.jpg,86e972fb6ef9f409a4a38a739bc0f5,59335517@N02,1llustr4t0r.com,27:37.0,1303736852,Canon+PowerShot+S95,Super+Shed+1,Pieces+in+a+disused+warehouse+in+Glenferrie.,"graffiti,melbourne,piece,street+art,warehouse",,145.033779,-37.82231,16,http://www.flickr.com/photos/59335517@N02/5653121597/,http://farm6.staticflickr.com/5302/5653121597_5e37e3674a.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,5302,6,5e37e3674a,062c7704f3,jpg,0
841,7854360534.jpg,32be92d17bb31eb29867e47c80bcad,64279203@N00,dpape,15:36.0,1345859104,Canon+EOS+7D,img_62220,,"2012,renaissance+festival,sterling",,-76.653869,43.361489,15,http://www.flickr.com/photos/64279203@N00/7854360534/,http://farm9.staticflickr.com/8299/7854360534_86e6d9a5f6.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,8299,9,86e6d9a5f6,3422aa71ae,jpg,0
861,2281241280.jpg,6e93b978b68f12983afc2a841d2a85b,15716291@N00,markomni,47:57.0,1203569870,SONY+DSC-H1,DSC03127,,"eclipse,lunar,lunar+eclipse,moon,night,sky",,-88.076394,42.022924,16,http://www.flickr.com/photos/15716291@N00/2281241280/,http://farm3.staticflickr.com/2123/2281241280_2d8083dc4e.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,2123,3,2d8083dc4e,5a295a72f4,jpg,0
879,2098314512.jpg,cde9d658e7c4e8c6e8eab7feb2bb3d,43286882@N00,BBelief,01:11.0,1197219473,Canon+EOS+DIGITAL+REBEL+XT,IMG_5171,,"%E4%B9%9D%E4%BB%BD,%E7%87%A6%E5%85%89%E5%AF%AE,%E9%BB%83%E9%87%91%E5%8D%9A%E7%89%A9%E9%A4%A8,conexant",,121.854343,25.09,16,http://www.flickr.com/photos/43286882@N00/2098314512/,http://farm3.staticflickr.com/2275/2098314512_65a0934989.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,2275,3,65a0934989,62d07527d9,jpg,0
897,5573741280.jpg,44fd20f36af5c9fc23a381c9dc7fe24,24733811@N04,clydeorama,17:19.0,1301470422,NIKON+CORPORATION+NIKON+D300,Cole+Through+Neutral+Zone+With+Puck,WASHINGTON%2C+DC+-+March+29%2C+2011%3A++Carolina+Hurricanes+forward+Erik+Cole+%28%2326%29+skates+through+the+neutral+zone+with+the+puck+during+their+NHL+ice+hockey+game+at+Verizon+Center+against+the+Washington+Capitals.%0A%0A%0A%0AFor+more%2C+read+the+%3Ca+href%3D%22http%3A%2F%2Fwww.clydeorama.com%2F2011%2F03%2Fblood-and-guts-got-the-glory-in-the-gimmic%2F%3Futm_source%3Dflickr%26utm_medium%3Dlink%26utm_campaign%3Dflickrphoto%22+rel%3D%22nofollow%22%3E%22Blood+and+Guts+Got+the+Glory+in+the+Gimmick%22%3C%2Fa%3E+on+clydeorama.com.%0A%0A%3Ca+href%3D%22http%3A%2F%2Ftwitter.com%2Fclydeorama%22+rel%3D%22nofollow%22%3EFollow+me+on+Twitter%3C%2Fa%3E.,"capitals,caps,carolina,center,cole,dc,hockey,hurricanes,ice,ice+hockey,national+hockey+league,neutral+zone,nhl,puck,rock+the+red,usa,verizon,verizon+center,washington,washington%2C+dc",,-77.021033,38.89793,16,http://www.flickr.com/photos/24733811@N04/5573741280/,http://farm6.staticflickr.com/5051/5573741280_7c9da10fe8.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,5051,6,7c9da10fe8,f3def6bf08,jpg,0
898,4256363529.jpg,9fd75afcb8c75da31e1e5718aa601f,97188200@N00,s%40%40m,31:52.0,1262968140,Canon+EOS+1000D,8%2F365,,"365+days,365+project,canon,shoe",,77.620979,12.9558,8,http://www.flickr.com/photos/97188200@N00/4256363529/,http://farm5.staticflickr.com/4067/4256363529_3cd2e71052.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,4067,5,3cd2e71052,6437b47450,jpg,0
904,4649365193.jpg,e13d5a65f8103a5f185e1afbd379786f,47543443@N04,Pinzgauer+Geocacher,04:42.0,1275138243,SAMSUNG+ES55%2CES57+%2F+VLUU+ES55+%2F+SAMSUNG+SL102,Webcam+ME+Pinzgau+2010%2C+2010-05-29+15%3A04%3A42,Webcam+ME+Pinzgau+2010%2C+2010-05-29+15%3A04%3A42,"%C3%B6sterreich,austria,gc1xedz,geocaching,kaprun,mega+event,pinzgau+2010,pinzgauer+geocacher,salzburg,zell+am+see",,12.770883,47.2744,16,http://www.flickr.com/photos/47543443@N04/4649365193/,http://farm5.staticflickr.com/4037/4649365193_2f9dd66c4c.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,4037,5,2f9dd66c4c,d2ac71a2a8,jpg,0
912,5293335092.jpg,d506414e42869dad647368c91e5364f,89165847@N00,mikecogh,40:07.0,1293371850,NIKON+COOLPIX+S3000,Feeling+Safe,At+first+glance+this+may+look+sad+or+cruel%2C+but+if+you+look+at+the+other+pix+you%27ll+see+that+this+cat+run+is+quite+varied+and+extensive.+And+besides%2C+if+it%27s+a+choice+between+this+and+dying+by+snake+bite%2C+this+is+a+far+better+option.,"cage,cat+run,marino,pets,safety",,138.516912,-35.038394,13,http://www.flickr.com/photos/89165847@N00/5293335092/,http://farm6.staticflickr.com/5241/5293335092_f1208d93f2.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,5241,6,f1208d93f2,93a33f53e0,jpg,0
923,8705970673.jpg,7d240c09297a7649a689baad33c18,89649552@N00,ben_hengst,59:55.0,1367658419,NIKON+CORPORATION+NIKON+D200,DSC_0682,,"otr,pir,ss2+-+vanport",,-122.690978,45.594176,15,http://www.flickr.com/photos/89649552@N00/8705970673/,http://farm9.staticflickr.com/8538/8705970673_7205a3158e.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8538,9,7205a3158e,972e425c14,jpg,0
936,9991199243.jpg,755cf1cfab7a73522115b985620cd14,27480119@N06,InDanaPt,48:26.0,1380420051,Canon+EOS+40D,2013-09-28-MDARS-0117.jpg,,"launch,mdars,rocketry,rockets",,-117.795045,35.104997,16,http://www.flickr.com/photos/27480119@N06/9991199243/,http://farm8.staticflickr.com/7349/9991199243_77f43dac29.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7349,8,77f43dac29,b29ef6c86a,jpg,0
940,8660305609.jpg,708dea1d5e4ebeb6c8530c327209cad,71256895@N00,tomylees,28:29.0,1366309209,Canon+DIGITAL+IXUS+95+IS,Last+look+at+the+llamas+IMG_1226,On+Easter+Monday+we+went+out+to+Marsh+Farm+for+the+day.%0AMarsh+Farm.%0AMarsh+Farm+Rd%2C+South+Woodham+Ferrers%2C+Essex%2C+CM3+5WP%0AEaster+Monday%2C+1st+April+2013%2C+South+Woodham+Ferrers%2C+Essex,"2013,april,easter+monday,essex,grace,katie,marsh+farm,monday,richard,south+woodham+ferrers",,0.617948,51.6346,16,http://www.flickr.com/photos/71256895@N00/8660305609/,http://farm9.staticflickr.com/8118/8660305609_e188c3f3b4.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,8118,9,e188c3f3b4,49c80ed021,jpg,0
962,6061957690.jpg,c212065a127ac9d6eb84a8e9ea1e0a1,25530545@N04,DavidLevinson,24:28.0,1313842809,NIKON+E700,J-Hoops,placed+placed+placed,jonathan%2C+minnesota,,-93.600792,44.80024,16,http://www.flickr.com/photos/25530545@N04/6061957690/,http://farm7.staticflickr.com/6199/6061957690_4779b25ff9.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,6199,7,4779b25ff9,596a29c231,jpg,0
983,9352235220.jpg,8241e27ce3540cd1ff7f08a26f3bea,91006258@N00,firefighter0793,03:52.0,1374589675,Canon+EOS+700D,Kelmarsh_2755.jpg,,"english+heritage,firefighter0793,history+live,kelmarsh",,-0.925907,52.411545,14,http://www.flickr.com/photos/91006258@N00/9352235220/,http://farm8.staticflickr.com/7349/9352235220_144a65e99f.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,7349,8,144a65e99f,278b467f56,jpg,0
